"red","green","blue","ir","ndvi","Cmmn_Nm","red_blue","red_green","blue_green"
4803,4246,3332,4733,-0.00734060402684564,"Bigleaf Maple",1.44147659063625,1.13118228921338,0.784738577484691
3680,2412,1298,2986,-0.104110411041104,"Bigleaf Maple",2.83513097072419,1.5257048092869,0.538142620232173
4158,3562,2461,4768,0.0683396818283666,"Bigleaf Maple",1.68955709061357,1.16732172936552,0.690903986524425
4568,4095,3055,6588,0.181068483327357,"Bigleaf Maple",1.49525368248772,1.11550671550672,0.746031746031746
3567,2966,1938,3556,-0.00154429313491506,"Bigleaf Maple",1.8405572755418,1.20262980445044,0.653405259608901
4232,3833,2800,4168,-0.00761904761904762,"Bigleaf Maple",1.51142857142857,1.10409600834855,0.730498304200365
4218,3801,2796,6492,0.212324929971989,"Bigleaf Maple",1.50858369098712,1.10970797158642,0.73559589581689
4261,3808,2781,7629,0.283263246425568,"Bigleaf Maple",1.532182668105,1.11896008403361,0.730304621848739
3698,3027,1976,4091,0.0504557709590448,"Bigleaf Maple",1.87145748987854,1.22167162206805,0.652791542781632
4695,4043,3075,6848,0.186519968812267,"Bigleaf Maple",1.52682926829268,1.16126638634677,0.760573831313381
3989,3300,2206,4497,0.0598633042658496,"Bigleaf Maple",1.80825022665458,1.20878787878788,0.668484848484848
4279,3991,2924,5079,0.0854883522120111,"Bigleaf Maple",1.46340629274966,1.07216236532197,0.732648459032824
3970,3393,2264,6204,0.219579319834873,"Bigleaf Maple",1.75353356890459,1.1700559976422,0.667256115531978
3750,2707,1521,4822,0.125058329444704,"Bigleaf Maple",2.465483234714,1.3852973771703,0.561876616180273
3968,3403,2411,3246,-0.100083171610757,"Bigleaf Maple",1.64579012857735,1.16602997355275,0.708492506611813
3769,2885,1662,4350,0.0715605370119473,"Bigleaf Maple",2.26774969915764,1.30641247833622,0.576083188908146
3735,3085,2002,6724,0.28578257959652,"Bigleaf Maple",1.86563436563437,1.21069692058347,0.648946515397083
4141,3413,2538,4561,0.0482647667202942,"Bigleaf Maple",1.63159968479117,1.21330208028128,0.743627307354234
3822,3260,2199,5637,0.191880748493498,"Bigleaf Maple",1.73806275579809,1.17239263803681,0.674539877300613
3833,2665,1794,4270,0.0539306429717389,"Bigleaf Maple",2.13656633221851,1.43827392120075,0.673170731707317
4369,3632,2699,5087,0.0759306260575296,"Bigleaf Maple",1.61874768432753,1.20291850220264,0.743116740088106
4445,3992,2836,7079,0.228566469975703,"Bigleaf Maple",1.56734837799718,1.11347695390782,0.710420841683367
4636,4144,3318,4734,0.0104589114194237,"Bigleaf Maple",1.39722724532851,1.11872586872587,0.800675675675676
3832,3436,2395,7427,0.319300115463185,"Bigleaf Maple",1.6,1.11525029103609,0.697031431897555
4695,4190,3236,4950,0.0264385692068429,"Bigleaf Maple",1.4508652657602,1.12052505966587,0.772315035799523
4031,3575,2574,7262,0.286106437616222,"Bigleaf Maple",1.56604506604507,1.12755244755245,0.72
3960,3194,2330,3099,-0.121971950701232,"Bigleaf Maple",1.69957081545064,1.23982467125861,0.729492798998121
3901,3230,2126,4588,0.0809282601013076,"Bigleaf Maple",1.8349012229539,1.2077399380805,0.658204334365325
3929,2909,1908,3909,-0.0025516713447308,"Bigleaf Maple",2.05922431865828,1.35063595737367,0.655895496734273
3751,2747,1526,4590,0.100587459537226,"Bigleaf Maple",2.45806028833552,1.3654896250455,0.55551510738988
4563,4144,2943,9444,0.348468622831441,"Bigleaf Maple",1.55045871559633,1.10111003861004,0.710183397683398
4498,4075,3029,7984,0.2792821663195,"Bigleaf Maple",1.48497854077253,1.10380368098159,0.743312883435583
4247,3584,2560,4594,0.0392489537382649,"Bigleaf Maple",1.658984375,1.18498883928571,0.714285714285714
4078,3465,2458,6119,0.200156908894773,"Bigleaf Maple",1.65907241659886,1.17691197691198,0.709379509379509
4787,4133,3137,5702,0.0872342453999428,"Bigleaf Maple",1.52598023589417,1.15823856762642,0.759012823614808
